video_id,title,publishedAt,channelId,category,channelTitle,categoryId,trending_date,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,publish_date,publish_time,publish_hour,days_before_trend,views_per_day
pmeFSigQgGQ,TSP's School Diaries | Class में नई लड़की | Children's Day Special,2019-11-14T07:17:55.000Z,UCNyeSfUfffmJXwA2_tmNG9A,Entertainment,The Screen Patti,24,2019-11-17,tvf|the viral fever|the screen patti|tsp|tsp videos|TSP's School Diaries | Class में नई लड़की | Children's Day Special|school diaries|class main nayi ladki|class mein nayi ladki|Children's Day Special|new girl|classroom|first crush|school days|memories|Urvi Singh|Sachin Negi|friends|school love story|friendship|school romance|dosti|desi humour|comedy|sketch|tvf sketch|nayi ladki|first love|childrens day 2019|trending|ananya pandey,1345504,84914,1927,5536,https://i.ytimg.com/vi/pmeFSigQgGQ/default.jpg,False,False,2019-11-14,07:17:55,7,3,448501.3333333333
NcpvFA5_yvM,I SHOULD BE VERY CAREFUL NOW !!,2019-11-15T08:30:01.000Z,UCNn6AaHharXIbkRleXGboiQ,People & Blogs,Mumbiker Nikhil,22,2019-11-17,blogs|vlog|mumbiker|nikhil|MIVI|DIGITAL|SHOPPING|airport|travel|mumbai|india|youtube|trending|amazon|sony|apple|macbook pro 2019|microphone|lifestyle|mens fitness,766705,52886,2573,1998,https://i.ytimg.com/vi/NcpvFA5_yvM/default.jpg,False,False,2019-11-15,08:30:01,8,2,383352.5
J8JITf0cwyg,Mahabharatam-29 | Baarbaarika Full Story | Vikram Aditya Latest Videos | EP 203 | #Mahabharatam,2019-11-16T02:39:43.000Z,UCqR14yApZM2ZAOTY0qrKIGw,Entertainment,Vikram Aditya,24,2019-11-17,Mahabharatam-29|Baarbaarika Full Story|Vikram Aditya Latest Videos|EP 203|#Mahabharatam|Vikram Aditya Videos|Vikram Aditya|Mahabharatam|vikram aditya latest episode|vikram aditya latest video mahabharat|vikram aditya latest videos mb 28|vikram aditya latest videos|vikram aditya latest video|unknown facts|baarbaarika|barbarika|vikramaditya's mahabharatam|mahabharatam by vikramaditya|mahabharatam in telugu|mourvy|krishna and mourvi fight|the greatness of barbarika,190288,9267,196,1052,https://i.ytimg.com/vi/J8JITf0cwyg/default.jpg,False,False,2019-11-16,02:39:43,2,1,190288.0
iqxTAkviDuc,Kanmani - Episode 323 | 14th November 19 | Sun TV Serial | Tamil Serial,2019-11-16T03:30:00.000Z,UCBnxEdpoZwstJqC1yZpOjRA,Entertainment,Sun TV,24,2019-11-17,Kanmani|Kanmani serial|Kanmani serial today|Kanmani 14th Nov|Kanmani 14th Nov 2019|Kanmani today|Kanmani todays episode|Sun TV Serial|Sun TV Serials|sun tv tamil serial|SunTV Serial Today|sun tv serial today|Sun tv full episodes|Sun tv tamil full episodes|Sun tv tamil shows|sun tv shows|Tamil Serials|tamil serials sun tv|Tamil Serial episodes,386647,2708,433,80,https://i.ytimg.com/vi/iqxTAkviDuc/default.jpg,False,False,2019-11-16,03:30:00,3,1,386647.0
lvllVX51O5g,LIVE- KANDHLA JATTAN  (HOSIHARPUR) KABADDI CUP 2019- LIVE KABADDI,2019-11-14T21:18:49.000Z,UCF5EYIKutN3rP_2TW7PwTbw,Sports,livekabaddi,17,2019-11-17,#KANDHALA JATTAN #LIVEKABADDI #TANDA #HOSI|KANDHLA JATTAN|KABADDI CUP|LIVEKABADDI.COM|KABADDI CUP TODAY|KUSHI|kabaddi365|kabaddi365 live|live kabaddi|kabaddi live|live kandhala jattan|kabaddi365 kandhala jattan,777477,10658,1348,0,https://i.ytimg.com/vi/lvllVX51O5g/default.jpg,True,False,2019-11-14,21:18:49,21,3,259159.0
-EElh3YzvrU,Uppum Mulakum│Flowers│EP# 984,2019-11-16T06:08:31.000Z,UCmAPdImtXLGh5E-lTTH4Qmg,Entertainment,Flowers Comedy,24,2019-11-17,flowers tv|uppum mulakum|uppum|biju sopanam|Balanchandran|Neelima|juhi rustagi|flower tv comedy|flower tv malayalam|balanchandran|entertainment|best comedy serial malayalam|s p sreekumar|college campus comedy|marimayam|sneha sreekumar|programme|moosa|m80 moosa|funny|flower tv comedy night|malayalam comedy|+uppum mulakum,560535,10287,583,925,https://i.ytimg.com/vi/-EElh3YzvrU/default.jpg,False,False,2019-11-16,06:08:31,6,1,560535.0
qeJM7uGcuYw,Bigg Boss 13 | Himanshi Sharing Parantha with Sid | Watch Unseen Undekha on VOOT,2019-11-15T08:50:01.000Z,UCFHhFwEdsLs2wuvh1YdChHw,Entertainment,Voot,24,2019-11-17,Bigg Boss|Salman Khan|Himanshi Khurana|J star|Punjabi song|girlfriend|Aloo Paratha,917638,13631,627,777,https://i.ytimg.com/vi/qeJM7uGcuYw/default.jpg,False,False,2019-11-15,08:50:01,8,2,458819.0
EWlgIRrFs6w,YOGI ADITYANATH को देखकर ऐसे भागने लगे डीएम और एसपी ! NEWSTAK,2019-11-16T16:01:39.000Z,UCAUNFgpgVisKPL3yq_-Nj-Q,News & Politics,News Tak,25,2019-11-17,sp and dm running with cm yogi car in piliphit video goes viral|hindi news|news video|latest news|newstak|news|news tak|news tak channel|newstak channel|news videos|news videos in hindi|news tak india|news tak live|newstak live|newstak india|newstak exclusive|news tak exclusive|news tak videos|newstak videos|exclusive news tak videos|exclusive newstak videos|news tak today|news tak official|newstak official,187564,5132,532,600,https://i.ytimg.com/vi/EWlgIRrFs6w/default.jpg,False,False,2019-11-16,16:01:39,16,1,187564.0
ljGNEMHvkaw,Ayodhya Verdict और Kashmir के बाद Narendra Modi का एक्शन प्लान क्या है? (BBC Hindi),2019-11-14T09:30:08.000Z,UCN7B-QD0Qgn2boVH5Q0pOWg,News & Politics,BBC News Hindi,25,2019-11-17,नरेंद्र मोदी|मोदी सरकार|अमित शाह|कश्मीर|आर्टिकल 370|अयोध्या|राम मंदिर|जम्मू-कश्मीर|भारत का इतिहास|बाबरी मस्जिद|एनआरसी|यूनिफॉर्म सिविल कोड|आरएसएस|सुप्रीम कोर्ट|बीबीसी हिन्दी|narendra modi|modi govt|amit shah|kashmir|article 370|ayodhya|ayodhya verdict|jammu kashmir|babri masjid|nrc|supreme court|uniform civil code|rss|bbc hindi,1677854,0,0,4753,https://i.ytimg.com/vi/ljGNEMHvkaw/default.jpg,False,True,2019-11-14,09:30:08,9,3,559284.6666666666
7yVOXEvA1Ek,"Ayodhya, Sabarimala और Rahul gandhi पर CJI Ranjan Gogoi के फैसले पर क्या बोले Rajdeep?",2019-11-16T04:30:01.000Z,UCx8Z14PpntdaxCt2hakbQLQ,News & Politics,The Lallantop,25,2019-11-17,Neta Nagri|Lallantop Editor Saurabh Dwivedi|Rajdeep Sardesai|Rajdeep Sardesai Neta Nagri|Neta Nagri Saurabh Dwivedi|supreme court verdict on Ayodhya|Rahul Gandhi|chowkidar chor hai|Chief justice of India Ranjan Gogoi|CJI Ranjan Gogoi|Maharashtra government formation|president rule in Maharashtra|Disqualification of 17 Cong-JDS MLAs|Sabrimala|verdict on Sabrimala|Shiv Sena NCP|Congress. Maharashtra government.,432170,10433,2990,5540,https://i.ytimg.com/vi/7yVOXEvA1Ek/default.jpg,False,False,2019-11-16,04:30:01,4,1,432170.0
kDjMGfO-pOg,LIVING IN CIRCLE FOR 24 HOURS | Rimorav Vlogs,2019-11-16T16:00:03.000Z,UCaqULAbiq-6ZRlKmx0Uv_Cw,Entertainment,Rimorav Vlogs,24,2019-11-17,rimorav vlogs|rimorav|Last to Leave the Circle Wins $10000 - Challenge|LIVING IN CIRCLE FOR 24 HOURS|rishi dev|ri vlogs,319433,49358,835,7313,https://i.ytimg.com/vi/kDjMGfO-pOg/default.jpg,False,False,2019-11-16,16:00:03,16,1,319433.0
BYH3OboD9Sw,Attarintiki Daredi | 16th November 2019  | Full Episode No 1572 | ETV Telugu,2019-11-16T10:30:00.000Z,UCSs9H1cyB3OHdy8wkit8ZKg,Entertainment,etvteluguindia,24,2019-11-17,attarintiki daredi|etv attarintiki daredi|attarintiki daredi serial|serial|telugu serials|attarintiki daredi songs|etv fiction|cash|etv telugu|telugu etv serial|comedy|latest telugu serials|jabardasth|extra jabardasth|eenadu television,309640,1396,432,103,https://i.ytimg.com/vi/BYH3OboD9Sw/default.jpg,False,False,2019-11-16,10:30:00,10,1,309640.0
70pQXsv5-3E,Don't Buy CHEAP Phones🔥🔥🔥,2019-11-16T08:32:17.000Z,UCOhHO2ICt0ti9KAh-QHvttQ,Science & Technology,Technical Guruji,28,2019-11-17,smartphone buying india|smartphones emi|phones emi|smartphone emi india|smartphone|how much to spend on smartphone|Cheap Smartphones|Apple|iPhone|Samsung|Technical Guruji|Gaurav Chaudhary|Smartphone|Expensive Phones|Realme|Xiaomi|Redmi|Software Updates|Software|Repair|Service Center,223353,20808,1434,3502,https://i.ytimg.com/vi/70pQXsv5-3E/default.jpg,False,False,2019-11-16,08:32:17,8,1,223353.0
Gfg-mxCJcXk,Yuvan you have not seen before! High voltage Live! All time Best not to be missed!,2019-11-16T09:00:07.000Z,UC8md0UEGj7UbjcZtMjBVrgQ,Entertainment,BehindwoodsTV,24,2019-11-17,tamil movies|sarangi music|sarangi instrumental music|sarangi instrumental music tamil|sarangi instrumental music sad|sarangi instrumental music royalty free|behindwoods gold mic music awards|behindwoods yuvan|behindwoods yuvan singing|yuvan mashup|yuvan shankar raja hits|yuvan bgm|yuvan birthday whatsapp status|behindwoods gold mic music awards yuvan|behindwoods gold mic music awards 2019 full show|yuvan performance behindwoods|yuvan live performance,313459,20093,165,1007,https://i.ytimg.com/vi/Gfg-mxCJcXk/default.jpg,False,False,2019-11-16,09:00:07,9,1,313459.0
2Ii3H7El-W0,🔴[Live] Sarabha (Ludhiana) Kabaddi Tournament 16 Nov 2019,2019-11-16T20:48:52.000Z,UCw3P0coE7lUv5v0HoQfRZhw,Sports,Kabaddi365.com,17,2019-11-17,Kabaddi365.com|kabbadi tournament|kabaddi videos|kabaddi photos|365kabaddi|kabbadi|kabaddi live|livekabaddi|Live|Sarabha|Ludhiana|Kabaddi|Tournament|16 Nov 2019|lIVE KABADDI365|Live Match|Kabaddi365|Live Tournament,241127,3699,132,1,https://i.ytimg.com/vi/2Ii3H7El-W0/default.jpg,False,False,2019-11-16,20:48:52,20,1,241127.0
j8LAxoWSGok,ना चीनी ना गुड ना घी सर्दी में बनाये एनर्जी से भर देने वाले ड्राई फ्रूट लड्डु। Dry Fruit laddu/ladoo,2019-11-15T06:39:44.000Z,UCaKt8dvEIPnEHWSbLYhzrxg,Howto & Style,Easy Home Tips,26,2019-11-17,dry fruits ladoo recipe|dry fruits laddu|dry fruit ladoo|winter ladoo recipe|winter ladoo|winter ladoo recipe in hindi|ladoo recipe|ladoo recipe in hindi|laddo|atta ladoo recipe|dry fruits|sardi ke laddu|sardi ke laddu banane ki vidhi|सर्दी के लड्डू कैसे बनाएं,540381,13902,683,312,https://i.ytimg.com/vi/j8LAxoWSGok/default.jpg,False,False,2019-11-15,06:39:44,6,2,270190.5
5yUevNO-f2M,Big News Big Debate : యలమంచిలి Vs వల్లభనేని - Rajinikanth TV9,2019-11-14T18:03:36.000Z,UCPXTXMecYqnRKNdqdVOGSFg,News & Politics,TV9 Telugu Live,25,2019-11-17,tv9|tv9 telugu|tv9 telugu news|tv9 news|telugu news online|online news|tv9 andhra pradesh|tv9 varthalu|Rajinikanth TV9|Big News Big Debate|TV9 Telugu Live|VallabhaneniAttacksTDP|BigNewsBigDebate|Vallabhaneni Vamsi|TDP|NTR|Jr. N.T.R|vallabhaneni vamsi comments chandrababu|Vallabhaneni|Vallabhaneni Vamsi sensational comments|Nara Lokesh and Uma|Devineni Avinash|Devineni Avinash quits TDP|Devineni|Avinash,743257,0,0,2223,https://i.ytimg.com/vi/5yUevNO-f2M/default.jpg,False,True,2019-11-14,18:03:36,18,3,247752.33333333334
E4mtYEJxoAU,Episode 986 | 16-11-2019 | MogaliRekulu Telugu Daily Serial | Srikanth Entertainments | Loud Speaker,2019-11-16T10:00:10.000Z,UC0weja9nEaDcaiuUr8l_BuA,Entertainment,Loud Speaker,24,2019-11-17,mogalirekulu title song|Shruthi|kerataalu|Bindu Naidu Serials|mogalirekulu all episodes|ruthuragalu|Ravi varma jasmine|Likitha kamini and Karuna|Mogalirekulu Serial|Mogalirekulu|mogalirekulu last episode|mogalirekulu serial today|Muktar|sravana sameeralu|Mogalirekulu Telugu Serial|Sagar|mogalirekulu latest full episode|mogalirekulu today episode|agni poolu|mogali rekulu episode|manjula Naidu Serials|loud speaker,559599,7015,618,631,https://i.ytimg.com/vi/E4mtYEJxoAU/default.jpg,False,False,2019-11-16,10:00:10,10,1,559599.0
FT8BIXUWLEo,Pove Pora | 16th  November 2019  | Full Episode 122 | ETV Plus,2019-11-16T16:30:01.000Z,UCi1m4TnmmXGUIY4roVtvjDA,Comedy,ETV Plus India,23,2019-11-17,etv Plus|etv comedy show|3 Idiots|anchor ravi|Chinnadana Neekosam|express raja|hungama|Kick|Nandini Vs Nandini|Pataas|jabardasth|extra jabardasth|naga babu|roja|anchor anasuya|pove pora|comedy short films|yadamma raju|chalaki chanti|sudigali sudeer|anchor suma|comedy show|anchor sreemukhi|comedy skits in telugu|telugu comedy tracks|racha ravi|allare allari|sardaga kasepu|ejunction|anchor pradeep|pataas punches|anchor vishnupriya|getup srinu,222442,4987,243,424,https://i.ytimg.com/vi/FT8BIXUWLEo/default.jpg,False,False,2019-11-16,16:30:01,16,1,222442.0
OCKkXfHAc5Q,Aakha Jagthi Nirali Mari Sajna | Full Gujarati Movie (HD) | Vikram Thakor | Mamta Soni,2019-11-15T06:30:11.000Z,UCRjdhRziOme0OSmUwbnwebg,Entertainment,Shemaroo Gujarati,24,2019-11-17,vikram thakor gujarati movies full|vikram thakor movie|gujarati superstar vikram thakor film|vikram thakor na picture|gujarati new film|Vikram Thakor|Mamta Soni|Firoz Irani|aakha jagthi nirali mari sajna|aakha jagthi nirali mari sajna full movie|aakha jagthi nirali mari sajna hd video|vikram thakor and naresh kanodia movie|vikram thakor new movie|ગુજરાતી ફિલ્મ|vikram thakor 2017|mamta soni new movie|vikram thakor mamta soni|gujarati full movie|gujarati movie,790841,4358,1044,136,https://i.ytimg.com/vi/OCKkXfHAc5Q/default.jpg,False,False,2019-11-15,06:30:11,6,2,395420.5
vvvn8BDwID8,The SELFIE World | Funcho,2019-11-16T08:38:03.000Z,UCB_l9j53BhS-UNxXO4y282A,Comedy,Funcho,23,2019-11-17,types of selfies|selfie|funcho|fun cho|fancho|funchod|funcho entertainment|selfie song|selfie le le|photos|the selfie world|people while taking selfie|mobile camera|comedy videos|funny videos|selfi|selfie camera|funny selfie|selfie comedy|seflie stick|selfie accident|selfie news|selfie bebo|selfie maine|selfe|thoughts|types of people|vines|funcho new video|funcho videos|dhruv shah|shyam sharma|selfie parachute|parachute selfie,171610,15061,390,816,https://i.ytimg.com/vi/vvvn8BDwID8/default.jpg,False,False,2019-11-16,08:38:03,8,1,171610.0
ksb1p0ZlepE,Next Dose #614 | 16 November 2019 Current Affairs | Daily Current Affairs | Current Affairs In Hindi,2019-11-15T23:35:10.000Z,UC3-u8ek82h70ArrPO4HJypQ,People & Blogs,NEXT EXAM,22,2019-11-17,16 November 2019 current affairs|Daily Current Affairs Booster|Current Affairs|November 2019 current affairs|current affairs 2019|Indresh RC|current affairs important questions|Daily Current Affairs|Daily Current Affairs Booster 16th November|pm modi|current affairs for railway bharti|bank exam|ibps|rrb|top trending|trending news|top 10 trending news|tech news|current affairs with Indresh RC|bollywood news|modi speech today|news|uptet|ctet|ntpc|abp news,272208,27752,522,5241,https://i.ytimg.com/vi/ksb1p0ZlepE/default.jpg,False,False,2019-11-15,23:35:10,23,2,136104.0
bBHwfcQHcSA,Kunwari Bohu | Full Ep 344 | 15th Nov 2019 | Odia Serial – TarangTV,2019-11-16T14:00:09.000Z,UCnm5DH0oJndtA-6J10_jIEw,Entertainment,Tarang TV,24,2019-11-17,tarang|tarang tv|tarang tv online|tarang tv serial|odia tarang tv serial|tarang tv show|taranga channel|tarang tv channel|odia tarang channel|odia serial|odia serial video|odia channel|odia tv channel|odia tv show|odia tv|tarangtv programe|tarang serial|tarang serial kuanri bohu|kuanri bahuserial|odia tv programe|kunwari bohu serial|odia popular tv shows|kuanri bohu full episode,261811,1887,291,139,https://i.ytimg.com/vi/bBHwfcQHcSA/default.jpg,False,False,2019-11-16,14:00:09,14,1,261811.0
7-EnFSdtRCE,"Action | Nee Sirichalum Video Song | Vishal, Tamannaah | Hiphop Tamizha | Sadhana Sargam | Sundar.C",2019-11-16T10:30:11.000Z,UChRi1dpwnsZcIo1LSwzY0Iw,Music,Muzik247,10,2019-11-17,Action songs|Action Tamil Songs|Nee Sirichalum|Nee Sirichalum song|Vishal movies|Tamannaah movies|Hiphop Tamizha songs|Hiphop Tamizha hits|Sadhana Sargam|Jonitha Gandhi|Srinisha|Sadhana Sargam songs|Jonitha Gandhi songs|Tamil Film songs|Tamil Movie songs|Tamil songs|Tamil music|Tamil Cinema|Tamil Latest songs|Tamil latest hits|Tamil latest music|nee sirichalum video song|nee sirichalum video|nee sirichalum song video,408952,13863,711,702,https://i.ytimg.com/vi/7-EnFSdtRCE/default.jpg,False,False,2019-11-16,10:30:11,10,1,408952.0
ih-vSMZm1QI,YUMMY MUSSEL FRY | Kallummakaya Roast Recipe | Cooking Skill Village Food Channel,2019-11-16T13:30:23.000Z,UCuSD-BXA1p8S3HfE8LsEkHA,Howto & Style,Village Food Channel,26,2019-11-17,mussel fry|mussel Roast|mussel recipe|kallummakaya rost|kallummakaya fry|kakka fry,293055,15521,404,1927,https://i.ytimg.com/vi/ih-vSMZm1QI/default.jpg,False,False,2019-11-16,13:30:23,13,1,293055.0
jdCoUCk6Et0,DOLLAR | G KHAN FT. GARRY SANDHU | FULL OFFICIAL VIDEO | FRESH MEDIA RECORDS,2019-11-14T12:26:04.000Z,UCQjHoPr0kqN83Mmihy7nsWw,Music,Fresh Media Records,10,2019-11-17,GARRY SANDHU|FRESH MEDIA RECORDS|G KHAN|SIDHUMOSSEWALA|KARAN AUJLA|AMMY VIRK|JASSIE GILL|DOLLOR BY G KHAN LIVE|NEHA KAKKAR|SAD SONG OF THE YEAR 2019|BEST SAD SONG PUNJABI,987642,67511,1009,3079,https://i.ytimg.com/vi/jdCoUCk6Et0/default.jpg,False,False,2019-11-14,12:26:04,12,3,329214.0
jdAjf6xs3jg,TITU TALKS EPISODE 2 ft JOHNNY SINS | Reaction | Jaby Koay,2019-11-16T06:30:03.000Z,UCwV_A5L1hhEVfld6Wbxn3jg,Entertainment,jaby koay,24,2019-11-17,jaby koay|jaby|jabykoay|anthony alba|achara kirk|achara|bhuvan bam|johnny rome|jonathan rome,262250,10941,204,627,https://i.ytimg.com/vi/jdAjf6xs3jg/default.jpg,False,False,2019-11-16,06:30:03,6,1,262250.0
u9iSHieLCtA,Action review by Prashanth,2019-11-15T10:54:22.000Z,UCZVcQLqXTn1DN-UcDwrc1gQ,Film & Animation,tamilcinemareview,1,2019-11-17,Tamil Cinema Review|Tamil Cinema Review prashanth|tamil cinema review latest|itisprashanth review|itisprashanth interview|hiphop tamizha|sundar c|vishal|tamannah|action freview|action|action trailer|Action review by Prashanth|Action review|Action Movie Review|prashanth review|review by prashanth|its prashanth review|itisprashanth|Action Prasanth Review|tamil cinema review prashanth latest|tamil movie review|tamilcinemareview|prashanth|movie review,374812,12793,790,1286,https://i.ytimg.com/vi/u9iSHieLCtA/default.jpg,False,False,2019-11-15,10:54:22,10,2,187406.0
JeCLg2nCY-M,Eat Like A Girl | Ft. Tenzing Wang | Ok Tested,2019-11-16T11:52:58.000Z,UC7lmZqhJeTzeQQkqNvfmjqw,Entertainment,OK Tested,24,2019-11-17,[none],212519,13954,841,1060,https://i.ytimg.com/vi/JeCLg2nCY-M/default.jpg,False,False,2019-11-16,11:52:58,11,1,212519.0
LhGc7XRZVdM,Chocolate - Episode 125 | 14th Nov 19 | Surya TV Serial | Malayalam Serial,2019-11-16T04:00:00.000Z,UCHyU1e7YmhHgUnVwpP5hpYA,Entertainment,Surya Television,24,2019-11-17,Chocolate|Chocolate serial|Chocolate serial today|Chocolate 14th Nov|Chocolate 14th Nov 2019|Chocolate serial 14th Nov|Chocolate today episode|Chocolate malayalam serial|Chocolate Surya tv serial|Surya|TV Serial|Surya TV Serials|Surya TV tamil serial|Surya TV serial today,242589,1311,243,271,https://i.ytimg.com/vi/LhGc7XRZVdM/default.jpg,False,False,2019-11-16,04:00:00,4,1,242589.0
2W_j7csa-sU,Aaj Tak Show: Harbhajan का बड़ा बयान कहा Day-Night Test में तो हमारा Pace Attack तोते उड़ा देगा,2019-11-16T15:29:35.000Z,UCVXCo0W9pk2dDkEBNLhTt7A,Sports,Sports Tak,17,2019-11-17,sports tak|“sportstak”|“sports”|“sports|india vs bangladesh|day night test match|india bangladesh test|first day night test|india vs bangladesh test match|india vs bangladesh indore test|india vs bangladesh 1st test 2019|bangladesh vs india test,234069,6117,293,389,https://i.ytimg.com/vi/2W_j7csa-sU/default.jpg,False,False,2019-11-16,15:29:35,15,1,234069.0
NcNxMQBpJ8I,Son Of Abish feat. Mayanti Langer & Vijay Varma,2019-11-15T15:00:08.000Z,UCtWoDeegvTPfuuNm_ilJntg,Comedy,Abish Mathew,23,2019-11-17,Abish|Mathew|Abish Mathew|stand up|comedy|Abish Mathew stand up comedy|abish mathew comedy|son of abish|mortal|pubg|mortal pubg|pubg mobile|naman mathur|mayanti langer|mayanti langer interview|vijay varma|gully boy,445440,9790,384,1166,https://i.ytimg.com/vi/NcNxMQBpJ8I/default.jpg,False,False,2019-11-15,15:00:08,15,2,222720.0
YiylTV5BalU,MensXP | Honest Review | Drive,2019-11-16T05:27:00.000Z,UC7eZNThpjgXe5H0QwBN-XsQ,Comedy,MensXP,23,2019-11-17,mensxp|mensxp videos|mens xp|honest review|movie reviews|drive review|netflix drive review|viral videos|funny videos|trending videos,234529,18090,297,1663,https://i.ytimg.com/vi/YiylTV5BalU/default.jpg,False,False,2019-11-16,05:27:00,5,1,234529.0
c-_3pKUEsWI,Baalveer | Meher Gets Abducted | Children's Day Special,2019-11-16T09:00:31.000Z,UCw7xjxzbMwgBSmbeYwqYRMg,Entertainment,Sony PAL,24,2019-11-17,dhartilok|baalveer|baalveer returns|baalveer returns 2019|baalveer show returns|jwala pari|pani pari|sab baalveer returns|baalveer show on sab|baalveer ranipari|baalveer bhayankar pari|baalveer mahabhasma pari|baalveer dooba dooba|baalveer tauba tauba|manav and meher baalveer|manav and meher|montu baalveer|montu vs manav|meher vs montu|childrens day special videos|baalveer childrens day special videos|baalveer fight|baal veer sony pal,271464,1145,290,35,https://i.ytimg.com/vi/c-_3pKUEsWI/default.jpg,False,False,2019-11-16,09:00:31,9,1,271464.0
